1479000,195.0,5.0,"Am Perlacher Forst / Karwendelstr. 2, Unterhaching, München (Kreis)",7584.62,Unterhaching,48.0662249,11.6102245,0
270000,51.0,2.0,"Lena-Christ-Straße 5, Unterhaching, München (Kreis)",5294.12,Unterhaching,48.0662249,11.6102245,0
435000,40.0,1.0,"Ludwigsvorstadt-Isarvorstadt, München",10875.00,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
1490000,136.0,3.0,"Bogenhausen, München",10955.88,Bogenhausen,48.1547823,11.6334838,0
1980000,157.0,4.0,"Arcisstrasse 50, Maxvorstadt, München",12611.46,Maxvorstadt,48.1465704,11.5714445,0
731700,52.45,2.0,"Rottmannstr.22a/ Schleißheimerstr. 16, Maxvorstadt, München",13950.43,Maxvorstadt,48.1465704,11.5714445,0
3700000,263.0,7.0,"Maxvorstadt, München",14068.44,Maxvorstadt,48.1465704,11.5714445,0
1530000,152.48,3.5,"Obersendling, München",10034.10,Obersendling,48.097802,11.5208073,0
505000,56.0,2.0,"Maxvorstadt, München",9017.86,Maxvorstadt,48.1465704,11.5714445,0
530000,54.0,2.0,"Neuhausen, München",9814.81,Neuhausen,48.1542217,11.5315172,0
585000,87.0,3.0,"Haar, München (Kreis)",6724.14,Haar,48.1062182,11.7289603,0
720000,114.0,4.0,"Nadistraße Xx, Milbertshofen, München",6315.79,Milbertshofen,48.1823848,11.5750432,0
745000,116.4,4.0,"Poing, Ebersberg (Kreis)",6400.34,Poing,48.1697024,11.8064415,0
629000,99.54,4.0,"Germering, Fürstenfeldbruck (Kreis)",6319.07,Germering,48.1231904,11.4014269,0
730000,93.64,3.0,"Perlach, München",7795.81,Perlach,48.1000997,11.6306502,0
155000,33.0,1.0,"Ramersdorf, München",4696.97,Ramersdorf,48.1152635,11.6143889,0
925000,135.0,5.0,"Perlach, München",6851.85,Perlach,48.1000997,11.6306502,0
810000,118.0,4.0,"Finsingstr. 6, Perlach, München",6864.41,Perlach,48.1000997,11.6306502,0
485000,85.0,3.0,"Ramersdorf, München",5705.88,Ramersdorf,48.1152635,11.6143889,0
392000,49.02,2.0,"Hofangerstrasse 3, Perlach, München",7996.74,Perlach,48.1000997,11.6306502,1
541000,67.7,2.0,"Hofangerstrasse 3, Perlach, München",7991.14,Perlach,48.1000997,11.6306502,1
419000,80.0,3.0,"Ramersdorf, München",5237.50,Ramersdorf,48.1152635,11.6143889,0
280000,43.0,1.5,"Berg am Laim, München",6511.63,Berg am Laim,48.1249694,11.6308976,0
735000,86.39,4.0,"Balanstraße 360, Obergiesing, München",8507.93,Obergiesing,48.1111557,11.5889093,1
653500,81.42,3.0,"Balanstraße 360, Obergiesing, München",8026.28,Obergiesing,48.1111557,11.5889093,1
398000,77.19,2.5,"Perlach, München",5156.11,Perlach,48.1000997,11.6306502,0
569900,76.0,2.0,"Obergiesing, München",7498.68,Obergiesing,48.1111557,11.5889093,1
719900,104.3,3.0,"Obergiesing, München",6902.21,Obergiesing,48.1111557,11.5889093,1
490000,81.88,3.0,"Perlach, München",5984.37,Perlach,48.1000997,11.6306502,0
472800,61.0,2.0,"Berg am Laim, München",7750.82,Berg am Laim,48.1249694,11.6308976,0
670000,105.5,4.0,"Ramersdorf, München",6350.71,Ramersdorf,48.1152635,11.6143889,0
729000,140.0,4.0,"Perlach, München",5207.14,Perlach,48.1000997,11.6306502,0
507000,86.49,3.0,"Perlach, München",5861.95,Perlach,48.1000997,11.6306502,0
299000,69.0,3.0,"Obergiesing, München",4333.33,Obergiesing,48.1111557,11.5889093,0
842500,150.0,4.0,"Obergiesing, München",5616.67,Obergiesing,48.1111557,11.5889093,0
629000,102.6,4.0,"Neubiberg, München (Kreis)",6130.60,Neubiberg,48.0769935,11.6615136,0
300000,61.5,2.0,"Berg am Laim, München",4878.05,Berg am Laim,48.1249694,11.6308976,0
419000,56.72,2.0,"Bayrischzeller Str. 0, Obergiesing, München",7387.17,Obergiesing,48.1111557,11.5889093,0
598770,95.3,3.0,"Minnewitstraße 29, Obergiesing, München",6283.00,Obergiesing,48.1111557,11.5889093,1
798500,146.4,4.0,"Minnewitstraße 29, Obergiesing, München",5454.23,Obergiesing,48.1111557,11.5889093,1
354500,84.59,3.0,"Peschelanger 7, Perlach, München",4190.80,Perlach,48.1000997,11.6306502,0
270000,55.0,2.0,"Berg-am-Laim-Straße 95, Berg am Laim, München",4909.09,Berg am Laim,48.1249694,11.6308976,0
625000,95.0,4.0,"Berg am Laim, München",6578.95,Berg am Laim,48.1249694,11.6308976,0
306000,71.67,3.0,"Karl-Marx-Ring xxxx, Perlach, München",4269.57,Perlach,48.1000997,11.6306502,0
130000,28.0,1.0,"Tegernseer Landstraße (Mittlerer Ring Bereich) -, Obergiesing, München",4642.86,Obergiesing,48.1111557,11.5889093,0
1230000,98.9,4.0,"Haidhausen, München",12436.80,Haidhausen,48.13155825,11.5908416954,0
435000,83.0,3.0,"Perlach, München",5240.96,Perlach,48.1000997,11.6306502,0
595000,130.0,4.5,"Bussardstraße 38, Unterhaching, München (Kreis)",4576.92,Unterhaching,48.0662249,11.6102245,0
698000,97.0,3.0,"Obergiesing, München",7195.88,Obergiesing,48.1111557,11.5889093,0
170000,28.0,1.0,"Untergiesing, München",6071.43,Untergiesing,48.1149632,11.5701894,0
180000,30.0,1.0,"Untergiesing, München",6000.00,Untergiesing,48.1149632,11.5701894,0
384000,67.0,3.0,"Trudering, München",5731.34,Trudering,48.1231749,11.6640782,0
600000,50.0,2.0,"Haidhausen, München",12000.00,Haidhausen,48.13155825,11.5908416954,0
114000,24.63,1.0,"Haidhausen, München",4628.50,Haidhausen,48.13155825,11.5908416954,0
332000,65.0,2.0,"Untergiesing, München",5107.69,Untergiesing,48.1149632,11.5701894,0
460500,68.32,2.5,"Trudering, München",6740.34,Trudering,48.1231749,11.6640782,0
289000,52.39,2.0,"Tegernseer Landstraße 137, Obergiesing, München",5516.32,Obergiesing,48.1111557,11.5889093,0
572000,91.25,3.0,"Obergiesing, München",6268.49,Obergiesing,48.1111557,11.5889093,0
399000,73.7,3.0,"Trudering, München",5413.84,Trudering,48.1231749,11.6640782,0
685000,95.78,3.0,"Haidhausen, München",7151.81,Haidhausen,48.13155825,11.5908416954,0
229000,47.0,1.0,"Haidhausen, München",4872.34,Haidhausen,48.13155825,11.5908416954,0
277000,44.0,1.5,"Untergiesing, München",6295.45,Untergiesing,48.1149632,11.5701894,0
719900,83.45,3.0,"Prinzregentenstr. 155, Bogenhausen, München",8626.72,Bogenhausen,48.1547823,11.6334838,1
719900,84.65,3.0,"Prinzregentenstr. 155, Bogenhausen, München",8504.43,Bogenhausen,48.1547823,11.6334838,1
979900,111.03,4.0,"Prinzregentenstr. 155, Bogenhausen, München",8825.54,Bogenhausen,48.1547823,11.6334838,0
470000,85.0,3.0,"Unterhaching, München (Kreis)",5529.41,Unterhaching,48.0662249,11.6102245,0
729900,73.96,3.0,"Vogelweidestr. 2, Bogenhausen, München",9868.85,Bogenhausen,48.1547823,11.6334838,0
1216000,114.24,3.0,"Trudering, München",10644.26,Trudering,48.1231749,11.6640782,0
273000,34.31,1.0,"Zaubzerstrasse 43 A, Bogenhausen, München",7956.86,Bogenhausen,48.1547823,11.6334838,0
185000,22.0,1.0,"Untergiesing, München",8409.09,Untergiesing,48.1149632,11.5701894,0
682000,98.0,4.0,"Bogenhausen, München",6959.18,Bogenhausen,48.1547823,11.6334838,0
585000,107.59,5.0,"Unterhaching, München (Kreis)",5437.31,Unterhaching,48.0662249,11.6102245,0
1550000,172.64,4.0,"Untergiesing, München",8978.22,Untergiesing,48.1149632,11.5701894,0
967000,83.0,2.5,"Haidhausen, München",11650.60,Haidhausen,48.13155825,11.5908416954,0
2450000,135.0,4.0,"Lehel, München",18148.15,Lehel,48.1387124,11.5887948,0
539000,93.0,4.0,"Unterhaching, München (Kreis)",5795.70,Unterhaching,48.0662249,11.6102245,0
539000,93.0,3.5,"Johann Strauß Str. 4a, Unterhaching, München (Kreis)",5795.70,Unterhaching,48.0662249,11.6102245,0
613500,81.69,3.0,"Bogenhausen, München",7510.10,Bogenhausen,48.1547823,11.6334838,0
319000,61.0,2.0,"Neubiberg, München (Kreis)",5229.51,Neubiberg,48.0769935,11.6615136,0
1800000,190.0,6.0,"Ludwigsvorstadt-Isarvorstadt, München",9473.68,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
403000,56.0,2.0,"Ludwigsvorstadt-Isarvorstadt, München",7196.43,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
988000,122.0,4.0,"Ludwigsvorstadt-Isarvorstadt, München",8098.36,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
440000,60.0,2.5,"Bogenhausen, München",7333.33,Bogenhausen,48.1547823,11.6334838,0
998000,98.0,3.0,"Ludwigsvorstadt-Isarvorstadt, München",10183.67,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
1195000,90.0,2.0,"Lehel, München",13277.78,Lehel,48.1387124,11.5887948,0
450000,76.88,3.0,"Bogenhausen, München",5853.28,Bogenhausen,48.1547823,11.6334838,0
1250000,65.0,2.0,"Müllerstraße 7, Altstadt, München",19230.77,Altstadt,48.1378285,11.5745823,0
645000,86.0,3.0,"Trudering, München",7500.00,Trudering,48.1231749,11.6640782,0
890000,150.0,3.0,"Lautererstraße 5, Harlaching, München",5933.33,Harlaching,48.0882932,11.5650783,0
1195000,90.0,2.0,"Bogenhausen, München",13277.78,Bogenhausen,48.1547823,11.6334838,0
2200000,230.0,8.0,"Altstadt, München",9565.22,Altstadt,48.1378285,11.5745823,0
311800,63.5,2.0,"Unterhaching, München (Kreis)",4910.24,Unterhaching,48.0662249,11.6102245,0
520000,94.0,4.0,"Unterhaching, München (Kreis)",5531.91,Unterhaching,48.0662249,11.6102245,0
223000,48.0,1.0,"Ludwigsvorstadt-Isarvorstadt, München",4645.83,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
435000,87.15,3.0,"Unterhaching, München (Kreis)",4991.39,Unterhaching,48.0662249,11.6102245,0
580000,104.0,2.0,"Perlach, München",5576.92,Perlach,48.1000997,11.6306502,0
860000,92.0,3.0,"Ludwigsvorstadt-Isarvorstadt, München",9347.83,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
597000,52.0,2.0,"Ludwigsvorstadt-Isarvorstadt, München",11480.77,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
835000,74.0,3.0,"Lehel, München",11283.78,Lehel,48.1387124,11.5887948,0
449000,56.92,2.0,"Trudering, München",7888.26,Trudering,48.1231749,11.6640782,0
1195000,90.0,2.0,"Altstadt, München",13277.78,Altstadt,48.1378285,11.5745823,0
848700,119.0,5.0,"Perlach, München",7131.93,Perlach,48.1000997,11.6306502,1
848700,119.0,5.0,"Perlach, München",7131.93,Perlach,48.1000997,11.6306502,1
395000,52.67,2.0,"Perlach, München",7499.53,Perlach,48.1000997,11.6306502,0
525000,122.0,4.0,"Struwelpeterstrasse 8a, Perlach, München",4303.28,Perlach,48.1000997,11.6306502,0
850000,103.0,4.0,"Bogenhausen, München",8252.43,Bogenhausen,48.1547823,11.6334838,0
875000,127.0,3.0,"München, gemeindefreies Gebiet, München (Kreis)",6889.76,gemeindefreies Gebiet,49.9641064,11.857905733,0
650000,94.63,4.0,"Bogenhausen, München",6868.86,Bogenhausen,48.1547823,11.6334838,0
1429000,145.27,4.0,"Bogenhausen, München",9836.86,Bogenhausen,48.1547823,11.6334838,0
679000,94.0,3.0,"Elektrastraße 5, Bogenhausen, München",7223.40,Bogenhausen,48.1547823,11.6334838,0
1608000,153.07,5.0,"Bogenhausen, München",10505.00,Bogenhausen,48.1547823,11.6334838,0
1788000,154.92,5.0,"Bogenhausen, München",11541.44,Bogenhausen,48.1547823,11.6334838,0
2788000,239.78,6.0,"Bogenhausen, München",11627.33,Bogenhausen,48.1547823,11.6334838,0
499000,70.0,3.0,"Bogenhausen, München",7128.57,Bogenhausen,48.1547823,11.6334838,0
990000,87.0,2.5,"Bogenhausen, München",11379.31,Bogenhausen,48.1547823,11.6334838,0
1300000,105.0,3.0,"Ludwigsvorstadt-Isarvorstadt, München",12380.95,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
579000,75.0,3.0,"Waldperlacher Str. 91, Perlach, München",7720.00,Perlach,48.1000997,11.6306502,1
664000,85.0,3.0,"Waldperlacher Str. 91, Perlach, München",7811.76,Perlach,48.1000997,11.6306502,1
840000,116.0,4.0,"Bogenhausen, München",7241.38,Bogenhausen,48.1547823,11.6334838,0
199900,39.0,1.0,"Ottobrunn, München (Kreis)",5125.64,Ottobrunn,48.0643823,11.6675042,0
471000,58.28,2.0,"Wasserburger Landstraße 153, Trudering, München",8081.67,Trudering,48.1231749,11.6640782,1
795000,93.87,3.0,"Wasserburger Landstraße 153, Trudering, München",8469.16,Trudering,48.1231749,11.6640782,1
758000,94.0,2.0,"Trudering, München",8063.83,Trudering,48.1231749,11.6640782,0
420000,59.6,2.0,"Trudering, München",7046.98,Trudering,48.1231749,11.6640782,0
299000,60.0,2.0,"Trudering, München",4983.33,Trudering,48.1231749,11.6640782,0
939200,83.34,3.0,"Ludwigsvorstadt-Isarvorstadt, München",11269.50,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
860900,79.92,3.0,"Schillerstr 30, Ludwigsvorstadt-Isarvorstadt, München",10772.02,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
1299000,138.0,4.0,"Harlaching, München",9413.04,Harlaching,48.0882932,11.5650783,0
535000,85.5,2.0,"Trudering, München",6257.31,Trudering,48.1231749,11.6640782,0
1365600,117.78,3.0,"Trudering, München",11594.50,Trudering,48.1231749,11.6640782,0
568300,68.03,2.0,"Trudering, München",8353.67,Trudering,48.1231749,11.6640782,0
980000,70.0,2.0,"Maxvorstadt, München",14000.00,Maxvorstadt,48.1465704,11.5714445,0
895000,125.0,5.5,"Ludwigsvorstadt-Isarvorstadt, München",7160.00,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
399000,59.0,2.0,"Sendling, München",6762.71,Sendling,48.1180125,11.5390832,0
890000,103.0,4.0,"Sendling, München",8640.78,Sendling,48.1180125,11.5390832,0
680000,73.0,2.0,"Badstraße 12, Thalkirchen, München",9315.07,Thalkirchen,48.1013214,11.5461667,0
2250000,160.0,4.0,"Maxvorstadt, München",14062.50,Maxvorstadt,48.1465704,11.5714445,0
599000,101.0,3.0,"Bogenhausen, München",5930.69,Bogenhausen,48.1547823,11.6334838,0
310000,43.35,2.0,"Bogenhausen, München",7151.10,Bogenhausen,48.1547823,11.6334838,0
669000,106.15,3.0,"Trudering, München",6302.40,Trudering,48.1231749,11.6640782,0
749000,77.5,3.0,"Lindenschmitstr. 42, Sendling, München",9664.52,Sendling,48.1180125,11.5390832,0
849000,127.0,5.0,"Riem, München",6685.04,Riem,48.1415248,11.683367,0
430000,86.0,3.0,"Taufkirchen, München (Kreis)",5000.00,Taufkirchen,48.0459958,11.6151899,0
425500,93.24,3.0,"Taufkirchen, München (Kreis)",4563.49,Taufkirchen,48.0459958,11.6151899,0
2590000,174.7,4.0,"Schwabing, München",14825.41,Schwabing,48.1599218,11.5761796,0
1586000,119.0,3.0,"Ludwigsvorstadt-Isarvorstadt, München",13327.73,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
800000,127.0,5.0,"Riem, München",6299.21,Riem,48.1415248,11.683367,0
350000,57.6,2.0,"Trudering, München",6076.39,Trudering,48.1231749,11.6640782,0
382000,79.38,3.0,"Ottobrunn, München (Kreis)",4812.30,Ottobrunn,48.0643823,11.6675042,0
1265000,115.25,4.0,"Harlaching, München",10976.14,Harlaching,48.0882932,11.5650783,0
1590000,170.0,3.0,"Schwanthalerhöhe, München",9352.94,Schwanthalerhöhe,48.1342304,11.5390339,0
780000,97.82,4.0,"Riem, München",7973.83,Riem,48.1415248,11.683367,0
419800,71.8,3.0,"Bogenhausen, München",5846.80,Bogenhausen,48.1547823,11.6334838,0
369000,54.0,2.0,"Schwanthalerhöhe, München",6833.33,Schwanthalerhöhe,48.1342304,11.5390339,0
1050000,102.0,4.0,"Fendstraße xx, Schwabing, München",10294.12,Schwabing,48.1599218,11.5761796,0
950000,102.0,4.0,"Schwabing, München",9313.73,Schwabing,48.1599218,11.5761796,0
725000,93.0,4.0,"Ludwigsvorstadt-Isarvorstadt, München",7795.70,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
775000,93.84,4.0,"Ludwigsvorstadt-Isarvorstadt, München",8258.74,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
783000,102.12,5.0,"Oberföhringer Straße xx, Bogenhausen, München",7667.45,Bogenhausen,48.1547823,11.6334838,0
3600000,302.0,5.0,"Schwabing, München",11920.53,Schwabing,48.1599218,11.5761796,0
2099500,161.5,4.0,"Harlaching, München",13000.00,Harlaching,48.0882932,11.5650783,0
298800,41.28,1.5,"Einsteinstraße 9a, Ottobrunn, München (Kreis)",7238.37,Ottobrunn,48.0643823,11.6675042,1
296600,39.04,1.5,"Einsteinstraße 9a, Ottobrunn, München (Kreis)",7597.34,Ottobrunn,48.0643823,11.6675042,1
381900,62.0,2.5,"Ludwigsvorstadt-Isarvorstadt, München",6159.68,Ludwigsvorstadt-Isarvorstadt,48.1317712,11.5558087,0
330000,55.0,2.0,"Ottobrunn, München (Kreis)",6000.00,Ottobrunn,48.0643823,11.6675042,0
489000,77.0,3.0,"Hansastraße 138, Sendling-Westpark, München",6350.65,Sendling-Westpark,48.11803085,11.5193327703,0
1135000,140.0,3.0,"Von-Gravenreuth-Str.  35 a, Trudering, München",8107.14,Trudering,48.1231749,11.6640782,0
173000,37.13,1.0,"Hansastraße XXXX, Sendling, München",4659.31,Sendling,48.1180125,11.5390832,0
147000,31.54,1.0,"Hansastraße xxxx, Sendling, München",4660.75,Sendling,48.1180125,11.5390832,0
339000,42.8,2.0,"Theresienstraße 85, Maxvorstadt, München",7920.56,Maxvorstadt,48.1465704,11.5714445,0
410000,84.0,3.5,"Ottobrunn, München (Kreis)",4880.95,Ottobrunn,48.0643823,11.6675042,0
199500,20.0,1.0,"Schwabing, München",9975.00,Schwabing,48.1599218,11.5761796,0
730000,67.35,2.0,"Schwabing, München",10838.90,Schwabing,48.1599218,11.5761796,0
279000,40.0,2.0,"Bogenhausen, München",6975.00,Bogenhausen,48.1547823,11.6334838,0
1150000,144.0,4.0,"Ottobrunn, München (Kreis)",7986.11,Ottobrunn,48.0643823,11.6675042,1
829900,103.39,3.0,"Ottobrunn, München (Kreis)",8026.89,Ottobrunn,48.0643823,11.6675042,1
439900,60.01,2.0,"Ottobrunn, München (Kreis)",7330.44,Ottobrunn,48.0643823,11.6675042,1
579900,81.19,3.0,"Ottobrunn, München (Kreis)",7142.51,Ottobrunn,48.0643823,11.6675042,1
596900,79.62,3.0,"Ottobrunn, München (Kreis)",7496.86,Ottobrunn,48.0643823,11.6675042,1
414900,57.25,2.0,"Ottobrunn, München (Kreis)",7247.16,Ottobrunn,48.0643823,11.6675042,1
484000,50.0,2.0,"Schwabing, München",9680.00,Schwabing,48.1599218,11.5761796,0
540000,76.46,3.0,"Sendling-Westpark, München",7062.52,Sendling-Westpark,48.11803085,11.5193327703,0
369000,88.5,3.0,"Bogenhausen, München",4169.49,Bogenhausen,48.1547823,11.6334838,0
540000,76.46,3.0,"Sendling-Westpark, München",7062.52,Sendling-Westpark,48.11803085,11.5193327703,0
337500,82.92,3.0,"Ottobrunn, München (Kreis)",4070.19,Ottobrunn,48.0643823,11.6675042,0
565000,83.0,3.0,"Spilhofstraße 7, Bogenhausen, München",6807.23,Bogenhausen,48.1547823,11.6334838,0
249000,25.0,1.0,"Euckenstraße 5, Sendling-Westpark, München",9960.00,Sendling-Westpark,48.11803085,11.5193327703,0
850000,108.0,3.0,"Herzogstrasse 24, Schwabing, München",7870.37,Schwabing,48.1599218,11.5761796,0
462000,69.11,2.5,"Obersendling, München",6684.99,Obersendling,48.097802,11.5208073,0
1925000,188.13,4.0,"Schwanthalerhöhe, München",10232.29,Schwanthalerhöhe,48.1342304,11.5390339,0
798000,73.0,3.0,"Schellingstr. 143, Maxvorstadt, München",10931.51,Maxvorstadt,48.1465704,11.5714445,0
1197000,83.0,3.0,"Maxvorstadt, München",14421.69,Maxvorstadt,48.1465704,11.5714445,0
639000,80.19,3.0,"Zillertalstr. 35, Sendling-Westpark, München",7968.57,Sendling-Westpark,48.11803085,11.5193327703,0
720000,145.0,5.0,"Schwanthalerhöhe, München",4965.52,Schwanthalerhöhe,48.1342304,11.5390339,0
690000,115.0,3.5,"Bogenhausen, München",6000.00,Bogenhausen,48.1547823,11.6334838,0
269000,31.0,1.0,"Maxvorstadt, München",8677.42,Maxvorstadt,48.1465704,11.5714445,0
540000,100.0,3.0,"Taufkirchen, München (Kreis)",5400.00,Taufkirchen,48.0459958,11.6151899,0
345000,47.6,1.5,"Solln, München",7247.90,Solln,48.0765906,11.5180779,0
1125000,125.0,3.5,"Schwabing-West, München",9000.00,Schwabing-West,48.164417,11.5703639,0
399000,70.0,2.0,"Haar, München (Kreis)",5700.00,Haar,48.1062182,11.7289603,0
398000,73.0,3.0,"Haar, München (Kreis)",5452.05,Haar,48.1062182,11.7289603,0
1390000,144.0,4.0,"Maxvorstadt, München",9652.78,Maxvorstadt,48.1465704,11.5714445,0
793555,89.03,5.0,"Obersendling, München",8913.34,Obersendling,48.097802,11.5208073,0
1250000,196.86,4.0,"Solln, München",6349.69,Solln,48.0765906,11.5180779,0
1045000,110.0,4.0,"Maxvorstadt, München",9500.00,Maxvorstadt,48.1465704,11.5714445,0
389000,63.0,2.0,"Sendling-Westpark, München",6174.60,Sendling-Westpark,48.11803085,11.5193327703,0
619000,95.0,4.0,"Bogenhausen, München",6515.79,Bogenhausen,48.1547823,11.6334838,0
625000,65.0,3.0,"Schwabing, München",9615.38,Schwabing,48.1599218,11.5761796,0
579000,80.0,3.0,"Bogenhausen, München",7237.50,Bogenhausen,48.1547823,11.6334838,0
475000,53.0,2.5,"Maxvorstadt, München",8962.26,Maxvorstadt,48.1465704,11.5714445,0
1290000,175.0,4.0,"Solln, München",7371.43,Solln,48.0765906,11.5180779,0
1650000,175.0,2.0,"Neuhausen, München",9428.57,Neuhausen,48.1542217,11.5315172,0
498000,55.68,2.0,"Schwabing-West, München",8943.97,Schwabing-West,48.164417,11.5703639,0
1650000,156.0,5.0,"Schwabing, München",10576.92,Schwabing,48.1599218,11.5761796,0
590000,101.0,2.5,"Bogenhausen, München",5841.58,Bogenhausen,48.1547823,11.6334838,0
560000,72.0,2.5,"Schwabing, München",7777.78,Schwabing,48.1599218,11.5761796,0
1050000,110.0,3.5,"Schwanthalerhöhe, München",9545.45,Schwanthalerhöhe,48.1342304,11.5390339,0
799900,87.0,3.0,"Schwabing-West, München",9194.25,Schwabing-West,48.164417,11.5703639,0
339000,47.3,2.0,"Bogenhausen, München",7167.02,Bogenhausen,48.1547823,11.6334838,0
849000,97.0,4.0,"Schinkelstraße 36, Schwabing, München",8752.58,Schwabing,48.1599218,11.5761796,0
849000,104.0,3.0,"Schwabing-West, München",8163.46,Schwabing-West,48.164417,11.5703639,0
440000,62.0,2.0,"Schwabing-West, München",7096.77,Schwabing-West,48.164417,11.5703639,0
379000,68.5,3.0,"Sendling-Westpark, München",5532.85,Sendling-Westpark,48.11803085,11.5193327703,0
1500000,216.0,5.0,"Solln, München",6944.44,Solln,48.0765906,11.5180779,0
570000,76.0,2.0,"Solln, München",7500.00,Solln,48.0765906,11.5180779,0
299000,34.0,1.0,"Schondorferstraße 34, Obersendling, München",8794.12,Obersendling,48.097802,11.5208073,0
899000,127.0,3.0,"Solln, München",7078.74,Solln,48.0765906,11.5180779,0
349000,58.14,2.0,"Solln, München",6002.75,Solln,48.0765906,11.5180779,0
269000,47.18,1.0,"Aidenbachstr. 167, Solln, München",5701.57,Solln,48.0765906,11.5180779,0
283000,48.0,1.0,"Solln, München",5895.83,Solln,48.0765906,11.5180779,0
1540000,140.0,5.0,"Solln, München",11000.00,Solln,48.0765906,11.5180779,0
1900000,180.0,7.0,"Neuhausen, München",10555.56,Neuhausen,48.1542217,11.5315172,0
1398000,159.4,3.0,"Solln, München",8770.39,Solln,48.0765906,11.5180779,0
1210000,151.9,4.0,"Solln, München",7965.77,Solln,48.0765906,11.5180779,0
1210000,151.9,4.0,"Solln, München",7965.77,Solln,48.0765906,11.5180779,0
1210000,151.9,4.0,"Solln, München",7965.77,Solln,48.0765906,11.5180779,0
65000,43.0,1.5,"Laim, München",1511.63,Laim,48.1395506,11.5021658,0
95000,43.0,1.5,"Laim, München",2209.30,Laim,48.1395506,11.5021658,0
468000,94.0,3.0,"Malerwinkel 124, Solln, München",4978.72,Solln,48.0765906,11.5180779,0
315000,37.0,1.0,"Aidenbachstraße 217, Solln, München",8513.51,Solln,48.0765906,11.5180779,0
732000,102.4,4.0,"Südparkallee 20, Obersendling, München",7148.44,Obersendling,48.097802,11.5208073,1
584000,82.4,3.0,"Südparkallee 20, Obersendling, München",7087.38,Obersendling,48.097802,11.5208073,1
633000,89.2,3.0,"Südparkallee 20, Obersendling, München",7096.41,Obersendling,48.097802,11.5208073,1
779000,95.0,3.0,"Solln, München",8200.00,Solln,48.0765906,11.5180779,0
399000,57.62,3.0,"Neuhausen, München",6924.68,Neuhausen,48.1542217,11.5315172,0
35000,23.46,1.0,"Kistlerhofstraße xx, Forstenried, München",1491.90,Forstenried,48.0848354,11.4944766,0
1630000,193.43,4.0,"Solln, München",8426.82,Solln,48.0765906,11.5180779,0
1280000,121.97,4.0,"Solln, München",10494.38,Solln,48.0765906,11.5180779,0
215000,29.76,1.0,"Listseeweg 7, Obersendling, München",7224.46,Obersendling,48.097802,11.5208073,0
583000,63.62,2.0,"Neuhausen, München",9163.78,Neuhausen,48.1542217,11.5315172,0
359000,56.0,2.0,"Laim, München",6410.71,Laim,48.1395506,11.5021658,0
325000,82.55,3.0,"Konrad-Witz-Str. xxx, Solln, München",3937.01,Solln,48.0765906,11.5180779,0
1536000,160.0,5.0,"Neuhausen, München",9600.00,Neuhausen,48.1542217,11.5315172,0
1536000,160.0,4.0,"Neuhausen, München",9600.00,Neuhausen,48.1542217,11.5315172,0
800000,104.0,3.0,"Schwabing-West, München",7692.31,Schwabing-West,48.164417,11.5703639,0
970000,124.0,3.5,"Schwabing, München",7822.58,Schwabing,48.1599218,11.5761796,0
1295000,151.0,4.0,"Solln, München",8576.16,Solln,48.0765906,11.5180779,0
574000,95.2,3.5,"Haar, München (Kreis)",6029.41,Haar,48.1062182,11.7289603,0
599000,95.0,3.0,"Haar, München (Kreis)",6305.26,Haar,48.1062182,11.7289603,0
430000,55.55,2.0,"Solln, München",7740.77,Solln,48.0765906,11.5180779,0
1095000,152.7,4.0,"Sendling-Westpark, München",7170.92,Sendling-Westpark,48.11803085,11.5193327703,0
1098000,99.51,3.0,"Schwabing, München",11034.07,Schwabing,48.1599218,11.5761796,0
205000,30.0,1.0,"Milbertshofen, München",6833.33,Milbertshofen,48.1823848,11.5750432,0
850000,92.0,3.0,"Milbertshofen, München",9239.13,Milbertshofen,48.1823848,11.5750432,0
369000,64.0,3.0,"Solln, München",5765.62,Solln,48.0765906,11.5180779,0
249000,28.71,1.0,"Laim, München",8672.94,Laim,48.1395506,11.5021658,0
699000,123.0,4.0,"Oberhaching, München (Kreis)",5682.93,Oberhaching,48.0261447,11.5963153,0
699000,123.0,4.0,"Oberhaching, München (Kreis)",5682.93,Oberhaching,48.0261447,11.5963153,0
1090000,103.75,3.0,"Max-Bill-Str. 0, Schwabing, München",10506.02,Schwabing,48.1599218,11.5761796,0
